Date,Room Type,Average Room Rate,Occ,Forecasted ARR,Forecasted Occ,Error ARR,Error Occ,Is_Holiday,Is_Weekend,Is_SchoolHoliday,Is_Event,holiday_block_length,Is_Bridge
2024-01-12,Executive Suite,1486091.346153846,0.7848101265822784,1486091.346153846,0.7848101265822784,0.0,0.0,False,False,False,False,0,False
2024-01-13,Deluxe,717291.5526530612,0.8452380952380952,717291.5526530612,0.8452380952380952,0.0,0.0,False,True,False,False,0,False
2024-01-13,Executive Suite,1715154.8076923075,0.8452380952380952,1715154.8076923075,0.8452380952380952,0.0,0.0,False,True,False,False,0,False
2024-01-14,Deluxe,624634.4374603175,0.5227272727272727,624634.4374603175,0.5227272727272727,0.0,0.0,False,True,False,False,0,False
2024-01-14,Executive Suite,1610887.0192307692,0.5227272727272727,1610887.0192307692,0.5227272727272727,0.0,0.0,False,True,False,False,0,False
2024-01-15,Deluxe,614530.4568027211,0.4666666666666667,614530.4568027211,0.4666666666666667,0.0,0.0,False,False,False,False,0,False
2024-01-15,Executive Suite,1610887.0192307692,0.4666666666666667,1610887.0192307692,0.4666666666666667,0.0,0.0,False,False,False,False,0,False
2024-01-16,Deluxe,611185.8537142858,0.6666666666666666,611185.8537142858,0.6666666666666666,0.0,0.0,False,False,False,False,0,False
2024-01-16,Executive Suite,1448387.0192307692,0.6666666666666666,1448387.0192307692,0.6666666666666666,0.0,0.0,False,False,False,False,0,False
2024-01-16,Suite,2700000.0,0.6666666666666666,2700000.0,0.6666666666666666,0.0,0.0,False,False,False,False,0,False
2024-01-17,Deluxe,630692.7446731235,0.8026315789473685,630692.7446731235,0.8026315789473685,0.0,0.0,False,False,False,False,0,False
2024-01-17,Executive Suite,1565591.346153846,0.8026315789473685,1565591.346153846,0.8026315789473685,0.0,0.0,False,False,False,False,0,False
2024-01-17,Suite,2700000.0,0.8026315789473685,2700000.0,0.8026315789473685,0.0,0.0,False,False,False,False,0,False
2024-01-18,Deluxe,643832.5072619047,0.8026315789473685,643832.5072619047,0.8026315789473685,0.0,0.0,False,False,False,False,0,False
2024-01-18,Executive Suite,1448387.0192307692,0.8026315789473685,1448387.0192307692,0.8026315789473685,0.0,0.0,False,False,False,False,0,False
2024-01-18,Suite,2241000.0,0.8026315789473685,2241000.0,0.8026315789473685,0.0,0.0,False,False,False,False,0,False
2024-01-19,Deluxe,669488.7583791208,0.631578947368421,669488.7583791208,0.631578947368421,0.0,0.0,False,False,False,False,0,False
2024-01-19,Executive Suite,1096774.0384615385,0.631578947368421,1096774.0384615385,0.631578947368421,0.0,0.0,False,False,False,False,0,False
2024-01-20,Deluxe,688334.0720663265,0.7794117647058824,688334.0720663265,0.7794117647058824,0.0,0.0,False,True,False,False,0,False
2024-01-20,Executive Suite,1482137.0192307692,0.7794117647058824,1482137.0192307692,0.7794117647058824,0.0,0.0,False,True,False,False,0,False
2024-01-21,Deluxe,613055.4099025974,0.6307692307692307,613055.4099025974,0.6307692307692307,0.0,0.0,False,True,False,False,0,False
2024-01-21,Executive Suite,1448387.0192307692,0.6307692307692307,1448387.0192307692,0.6307692307692307,0.0,0.0,False,True,False,False,0,False
2024-01-21,Suite,2190510.0,0.6307692307692307,2190510.0,0.6307692307692307,0.0,0.0,False,True,False,False,0,False
2024-01-22,Deluxe,624337.9645502646,0.6842105263157895,624337.9645502646,0.6842105263157895,0.0,0.0,False,False,False,False,0,False
2024-01-22,Executive Suite,1798924.6794871793,0.6842105263157895,1798924.6794871793,0.6842105263157895,0.0,0.0,False,False,False,False,0,False
2024-01-23,Deluxe,635977.7389285715,0.7631578947368421,635977.7389285715,0.7631578947368421,0.0,0.0,False,False,False,False,0,False
2024-01-23,Executive Suite,1798387.0192307692,0.7631578947368421,1798387.0192307692,0.7631578947368421,0.0,0.0,False,False,False,False,0,False
2024-01-24,Deluxe,635536.1606493507,0.6794871794871795,635536.1606493507,0.6794871794871795,0.0,0.0,False,False,False,False,0,False
2024-01-24,Executive Suite,1648387.0192307692,0.6794871794871795,1648387.0192307692,0.6794871794871795,0.0,0.0,False,False,False,False,0,False
2024-01-25,Deluxe,650660.959920635,0.6842105263157895,650660.959920635,0.6842105263157895,0.0,0.0,False,False,False,False,0,False
2024-01-25,Executive Suite,1096774.0384615385,0.6842105263157895,1096774.0384615385,0.6842105263157895,0.0,0.0,False,False,False,False,0,False
2024-01-26,Deluxe,703219.7040640394,0.7333333333333333,703219.7040640394,0.7333333333333333,0.0,0.0,False,False,False,False,0,False
2024-01-26,Executive Suite,1482137.0192307692,0.7333333333333333,1482137.0192307692,0.7333333333333333,0.0,0.0,False,False,False,False,0,False
2024-01-27,Deluxe,700454.7130952381,0.7763157894736842,700454.7130952381,0.7763157894736842,0.0,0.0,False,True,False,False,0,False
2024-01-27,Executive Suite,1757943.5576923075,0.7763157894736842,1757943.5576923075,0.7763157894736842,0.0,0.0,False,True,False,False,0,False
2024-01-28,Deluxe,645138.0695970696,0.6410256410256411,645138.0695970696,0.6410256410256411,0.0,0.0,False,True,False,False,0,False
2024-01-28,Executive Suite,1448387.1153846155,0.6410256410256411,1448387.1153846155,0.6410256410256411,0.0,0.0,False,True,False,False,0,False
2024-01-28,Suite,1350000.0,0.6410256410256411,1350000.0,0.6410256410256411,0.0,0.0,False,True,False,False,0,False
2024-01-29,Deluxe,646312.9744268077,0.6923076923076923,646312.9744268077,0.6923076923076923,0.0,0.0,False,False,False,False,0,False
2024-01-29,Executive Suite,1448387.1153846155,0.6923076923076923,1448387.1153846155,0.6923076923076923,0.0,0.0,False,False,False,False,0,False
2024-01-29,Suite,1350000.0,0.6923076923076923,1350000.0,0.6923076923076923,0.0,0.0,False,False,False,False,0,False
2024-01-30,Deluxe,637203.9925303455,0.6933333333333334,637203.9925303455,0.6933333333333334,0.0,0.0,False,False,False,False,0,False
2024-01-30,Executive Suite,1448387.1153846155,0.6933333333333334,1448387.1153846155,0.6933333333333334,0.0,0.0,False,False,False,False,0,False
2024-01-30,Suite,1350000.0,0.6933333333333334,1350000.0,0.6933333333333334,0.0,0.0,False,False,False,False,0,False
2024-01-31,Deluxe,612133.5714285715,0.6973684210526315,612133.5714285715,0.6973684210526315,0.0,0.0,False,False,False,False,0,False
2024-01-31,Executive Suite,1096774.2307692308,0.6973684210526315,1096774.2307692308,0.6973684210526315,0.0,0.0,False,False,False,False,0,False
2024-01-31,Suite,1350000.0,0.6973684210526315,1350000.0,0.6973684210526315,0.0,0.0,False,False,False,False,0,False
2024-02-01,Deluxe,628458.1287477955,0.6179775280898876,628458.1287477955,0.6179775280898876,0.0,0.0,False,False,False,False,0,False
2024-02-01,Executive Suite,1096774.2307692308,0.6179775280898876,1096774.2307692308,0.6179775280898876,0.0,0.0,False,False,False,False,0,False
2024-02-01,Suite,1350000.0,0.6179775280898876,1350000.0,0.6179775280898876,0.0,0.0,False,False,False,False,0,False
2024-02-02,Deluxe,674346.1395154553,0.6373626373626373,674346.1395154553,0.6373626373626373,0.0,0.0,False,False,False,False,0,False
2024-02-02,Executive Suite,1482137.1153846155,0.6373626373626373,1482137.1153846155,0.6373626373626373,0.0,0.0,False,False,False,False,0,False
2024-02-02,Suite,1350000.0,0.6373626373626373,1350000.0,0.6373626373626373,0.0,0.0,False,False,False,False,0,False
2024-02-03,Deluxe,672975.0865457294,0.7111111111111111,672975.0865457294,0.7111111111111111,0.0,0.0,False,True,False,False,0,False
2024-02-03,Executive Suite,1527591.4102564105,0.7111111111111111,1527591.4102564105,0.7111111111111111,0.0,0.0,False,True,False,False,0,False
2024-02-04,Deluxe,644750.5060790274,0.4835164835164835,644750.5060790274,0.4835164835164835,0.0,0.0,False,True,False,False,0,False
2024-02-04,Executive Suite,1357637.1153846155,0.4835164835164835,1357637.1153846155,0.4835164835164835,0.0,0.0,False,True,False,False,0,False
2024-02-05,Deluxe,642867.9727891156,0.6043956043956044,642867.9727891156,0.6043956043956044,0.0,0.0,False,False,False,False,0,False
2024-02-05,Executive Suite,1357637.1153846155,0.6043956043956044,1357637.1153846155,0.6043956043956044,0.0,0.0,False,False,False,False,0,False
2024-02-06,Deluxe,631518.8161592506,0.6043956043956044,631518.8161592506,0.6043956043956044,0.0,0.0,False,False,False,False,0,False
2024-02-06,Executive Suite,1565591.4102564105,0.6043956043956044,1565591.4102564105,0.6043956043956044,0.0,0.0,False,False,False,False,0,False
2024-02-07,Deluxe,642583.5192939244,0.6373626373626373,642583.5192939244,0.6373626373626373,0.0,0.0,False,False,False,False,0,False
2024-02-07,Executive Suite,1539278.5576923075,0.6373626373626373,1539278.5576923075,0.6373626373626373,0.0,0.0,False,False,False,False,0,False
2024-02-08,Deluxe,783569.5476190477,0.8131868131868132,783569.5476190477,0.8131868131868132,0.0,0.0,True,False,False,False,0,False
2024-02-08,Executive Suite,1655295.7051282052,0.8131868131868132,1655295.7051282052,0.8131868131868132,0.0,0.0,True,False,False,False,0,False
2024-02-08,Suite,2190510.0,0.8131868131868132,2190510.0,0.8131868131868132,0.0,0.0,True,False,False,False,0,False
2024-02-09,Deluxe,808071.7432432432,0.9010989010989012,808071.7432432432,0.9010989010989012,0.0,0.0,True,False,False,False,0,False
2024-02-09,Executive Suite,1661682.032967033,0.9010989010989012,1661682.032967033,0.9010989010989012,0.0,0.0,True,False,False,False,0,False
2024-02-09,Family Suite,6000000.0,0.9010989010989012,6000000.0,0.9010989010989012,0.0,0.0,True,False,False,False,0,False
2024-02-09,Suite,1000000.0,0.9010989010989012,1000000.0,0.9010989010989012,0.0,0.0,True,False,False,False,0,False
2024-02-10,Deluxe,841528.22705314,0.8333333333333334,841528.22705314,0.8333333333333334,0.0,0.0,True,True,False,False,0,False
2024-02-10,Executive Suite,1816354.8461538465,0.8333333333333334,1816354.8461538465,0.8333333333333334,0.0,0.0,True,True,False,False,0,False
2024-02-10,Family Suite,5395000.0,0.8333333333333334,5395000.0,0.8333333333333334,0.0,0.0,True,True,False,False,0,False
2024-02-10,Suite,1000000.0,0.8333333333333334,1000000.0,0.8333333333333334,0.0,0.0,True,True,False,False,0,False
2024-02-11,Deluxe,652252.0933333334,0.6024096385542169,652252.0933333334,0.6024096385542169,0.0,0.0,False,True,False,False,0,False
2024-02-11,Executive Suite,1096774.2307692308,0.6024096385542169,1096774.2307692308,0.6024096385542169,0.0,0.0,False,True,False,False,0,False
2024-02-12,Deluxe,646912.9230769231,0.4698795180722891,646912.9230769231,0.4698795180722891,0.0,0.0,False,False,False,False,0,False
2024-02-12,Executive Suite,1096774.2307692308,0.4698795180722891,1096774.2307692308,0.4698795180722891,0.0,0.0,False,False,False,False,0,False
2024-02-13,Deluxe,627633.1111111111,0.2183908045977011,627633.1111111111,0.2183908045977011,0.0,0.0,False,False,False,False,0,False
2024-02-13,Executive Suite,1096774.2307692308,0.2183908045977011,1096774.2307692308,0.2183908045977011,0.0,0.0,False,False,False,False,0,False
2024-02-14,Deluxe,618094.6666666667,0.3103448275862069,618094.6666666667,0.3103448275862069,0.0,0.0,False,False,False,False,0,False
2024-02-14,Executive Suite,1096774.2307692308,0.3103448275862069,1096774.2307692308,0.3103448275862069,0.0,0.0,False,False,False,False,0,False
2024-02-15,Deluxe,654303.6518518518,0.5172413793103449,654303.6518518518,0.5172413793103449,0.0,0.0,False,False,False,False,0,False
2024-02-15,Executive Suite,1096774.2307692308,0.5172413793103449,1096774.2307692308,0.5172413793103449,0.0,0.0,False,False,False,False,0,False
2024-02-16,Deluxe,681678.5868055556,0.5813953488372093,681678.5868055556,0.5813953488372093,0.0,0.0,False,False,False,False,0,False
2024-02-16,Executive Suite,1765591.4102564105,0.5813953488372093,1765591.4102564105,0.5813953488372093,0.0,0.0,False,False,False,False,0,False
2024-02-17,Deluxe,696324.3389830509,0.7529411764705882,696324.3389830509,0.7529411764705882,0.0,0.0,False,True,False,False,0,False
2024-02-17,Executive Suite,1734914.1826923075,0.7529411764705882,1734914.1826923075,0.7529411764705882,0.0,0.0,False,True,False,False,0,False
2024-02-17,Family Suite,5500000.0,0.7529411764705882,5500000.0,0.7529411764705882,0.0,0.0,False,True,False,False,0,False
2024-02-18,Deluxe,642805.0122023809,0.4941176470588235,642805.0122023809,0.4941176470588235,0.0,0.0,False,True,False,False,0,False
2024-02-18,Executive Suite,1563218.9102564105,0.4941176470588235,1563218.9102564105,0.4941176470588235,0.0,0.0,False,True,False,False,0,False
2024-02-19,Deluxe,657151.4222037651,0.5180722891566265,657151.4222037651,0.5180722891566265,0.0,0.0,False,False,False,False,0,False
2024-02-19,Executive Suite,1096774.2307692308,0.5180722891566265,1096774.2307692308,0.5180722891566265,0.0,0.0,False,False,False,False,0,False
2024-02-20,Deluxe,667416.7526230831,0.7407407407407407,667416.7526230831,0.7407407407407407,0.0,0.0,False,False,False,False,0,False
2024-02-20,Executive Suite,1565591.4102564105,0.7407407407407407,1565591.4102564105,0.7407407407407407,0.0,0.0,False,False,False,False,0,False
2024-02-21,Deluxe,697279.4312596007,0.7804878048780488,697279.4312596007,0.7804878048780488,0.0,0.0,False,False,False,True,0,False
2024-02-21,Executive Suite,1565591.4102564105,0.7804878048780488,1565591.4102564105,0.7804878048780488,0.0,0.0,False,False,False,True,0,False
2024-02-22,Deluxe,692467.5022108844,0.8690476190476191,692467.5022108844,0.8690476190476191,0.0,0.0,False,False,False,True,0,False
2024-02-22,Executive Suite,1832795.7051282052,0.8690476190476191,1832795.7051282052,0.8690476190476191,0.0,0.0,False,False,False,True,0,False
2024-02-22,Suite,1400000.0,0.8690476190476191,1400000.0,0.8690476190476191,0.0,0.0,False,False,False,True,0,False
2024-02-23,Deluxe,708411.7587912088,0.8271604938271605,708411.7587912088,0.8271604938271605,0.0,0.0,False,False,False,False,0,False
2024-02-23,Executive Suite,1859354.8461538465,0.8271604938271605,1859354.8461538465,0.8271604938271605,0.0,0.0,False,False,False,False,0,False
2024-02-23,Suite,1400000.0,0.8271604938271605,1400000.0,0.8271604938271605,0.0,0.0,False,False,False,False,0,False
2024-02-24,Deluxe,762497.0170068027,0.868421052631579,762497.0170068027,0.868421052631579,0.0,0.0,False,True,False,False,0,False
2024-02-24,Executive Suite,1629354.8461538462,0.868421052631579,1629354.8461538462,0.868421052631579,0.0,0.0,False,True,False,False,0,False
2024-02-25,Deluxe,664996.8850574713,0.75,664996.8850574713,0.75,0.0,0.0,False,True,False,False,0,False
2024-02-25,Executive Suite,827765.1153846154,0.75,827765.1153846154,0.75,0.0,0.0,False,True,False,False,0,False
2024-02-26,Deluxe,645834.4811320754,0.7012987012987013,645834.4811320754,0.7012987012987013,0.0,0.0,False,False,False,False,0,False
2024-02-26,Executive Suite,827765.1153846154,0.7012987012987013,827765.1153846154,0.7012987012987013,0.0,0.0,False,False,False,False,0,False
2024-02-27,Deluxe,702572.4410256409,0.7674418604651163,702572.4410256409,0.7674418604651163,0.0,0.0,False,False,False,False,0,False
2024-02-27,Executive Suite,1565804.5897435895,0.7674418604651163,1565804.5897435895,0.7674418604651163,0.0,0.0,False,False,False,False,0,False
2024-02-27,Suite,2100000.0,0.7674418604651163,2100000.0,0.7674418604651163,0.0,0.0,False,False,False,False,0,False
2024-02-28,Deluxe,753502.3287037037,0.8941176470588236,753502.3287037037,0.8941176470588236,0.0,0.0,False,False,False,False,0,False
2024-02-28,Executive Suite,1755768.9615384615,0.8941176470588236,1755768.9615384615,0.8941176470588236,0.0,0.0,False,False,False,False,0,False
2024-02-28,Suite,2100000.0,0.8941176470588236,2100000.0,0.8941176470588236,0.0,0.0,False,False,False,False,0,False
2024-02-29,Deluxe,740394.3414502164,0.9195402298850576,740394.3414502164,0.9195402298850576,0.0,0.0,False,False,False,False,0,False
2024-02-29,Executive Suite,1741826.7211538462,0.9195402298850576,1741826.7211538462,0.9195402298850576,0.0,0.0,False,False,False,False,0,False
2024-02-29,Suite,2400380.0,0.9195402298850576,2400380.0,0.9195402298850576,0.0,0.0,False,False,False,False,0,False
2024-03-01,Deluxe,792514.0279761906,0.8181818181818182,792514.0279761906,0.8181818181818182,0.0,0.0,False,False,False,False,0,False
2024-03-01,Executive Suite,1604951.7211538462,0.8181818181818182,1604951.7211538462,0.8181818181818182,0.0,0.0,False,False,False,False,0,False
2024-03-01,Suite,2300760.0,0.8181818181818182,2300760.0,0.8181818181818182,0.0,0.0,False,False,False,False,0,False
2024-03-02,Deluxe,818423.8399758454,0.8314606741573034,818423.8399758454,0.8314606741573034,0.0,0.0,False,True,False,False,0,False
2024-03-02,Executive Suite,1651167.721153846,0.8314606741573034,1651167.721153846,0.8314606741573034,0.0,0.0,False,True,False,False,0,False
2024-03-02,Suite,2300760.0,0.8314606741573034,2300760.0,0.8314606741573034,0.0,0.0,False,True,False,False,0,False
2024-03-03,Deluxe,690683.8109567901,0.6590909090909091,690683.8109567901,0.6590909090909091,0.0,0.0,False,True,False,False,0,False
2024-03-03,Executive Suite,1595402.294871795,0.6590909090909091,1595402.294871795,0.6590909090909091,0.0,0.0,False,True,False,False,0,False
2024-03-04,Deluxe,664140.1080254515,0.6818181818181818,664140.1080254515,0.6818181818181818,0.0,0.0,False,False,False,False,0,False
2024-03-04,Executive Suite,1497006.8846153845,0.6818181818181818,1497006.8846153845,0.6818181818181818,0.0,0.0,False,False,False,False,0,False
2024-03-05,Deluxe,705317.898393802,0.788235294117647,705317.898393802,0.788235294117647,0.0,0.0,False,False,False,False,0,False
2024-03-05,Executive Suite,1544503.4423076925,0.788235294117647,1544503.4423076925,0.788235294117647,0.0,0.0,False,False,False,False,0,False
2024-03-06,Deluxe,726855.7374175824,0.8045977011494253,726855.7374175824,0.8045977011494253,0.0,0.0,False,False,False,False,0,False
2024-03-06,Executive Suite,1459337.923076923,0.8045977011494253,1459337.923076923,0.8045977011494253,0.0,0.0,False,False,False,False,0,False
2024-03-06,Suite,1892711.5,0.8045977011494253,1892711.5,0.8045977011494253,0.0,0.0,False,False,False,False,0,False
2024-03-07,Deluxe,726448.3192522321,0.7613636363636364,726448.3192522321,0.7613636363636364,0.0,0.0,False,False,False,False,0,False
2024-03-07,Executive Suite,1172413.7692307692,0.7613636363636364,1172413.7692307692,0.7613636363636364,0.0,0.0,False,False,False,False,0,False
2024-03-07,Suite,1892711.5,0.7613636363636364,1892711.5,0.7613636363636364,0.0,0.0,False,False,False,False,0,False
2024-03-08,Deluxe,759595.1699192177,0.7058823529411765,759595.1699192177,0.7058823529411765,0.0,0.0,False,False,False,False,0,False
2024-03-08,Executive Suite,1640804.5897435895,0.7058823529411765,1640804.5897435895,0.7058823529411765,0.0,0.0,False,False,False,False,0,False
2024-03-08,Suite,2600000.0,0.7058823529411765,2600000.0,0.7058823529411765,0.0,0.0,False,False,False,False,0,False
2024-03-09,Deluxe,746356.1670506912,0.7528089887640449,746356.1670506912,0.7528089887640449,0.0,0.0,False,True,False,False,0,False
2024-03-09,Executive Suite,1773418.9615384613,0.7528089887640449,1773418.9615384613,0.7528089887640449,0.0,0.0,False,True,False,False,0,False
2024-03-09,Suite,1972080.0,0.7528089887640449,1972080.0,0.7528089887640449,0.0,0.0,False,True,False,False,0,False
2024-03-10,Deluxe,714642.0747252747,0.7666666666666667,714642.0747252747,0.7666666666666667,0.0,0.0,False,True,False,False,0,False
2024-03-10,Executive Suite,1708102.753846154,0.7666666666666667,1708102.753846154,0.7666666666666667,0.0,0.0,False,True,False,False,0,False
2024-03-11,Deluxe,619393.6552287582,0.6091954022988506,619393.6552287582,0.6091954022988506,0.0,0.0,True,False,False,False,0,False
2024-03-11,Executive Suite,1630171.2564102565,0.6091954022988506,1630171.2564102565,0.6091954022988506,0.0,0.0,True,False,False,False,0,False
2024-03-12,Deluxe,542793.301724138,0.3411764705882353,542793.301724138,0.3411764705882353,0.0,0.0,True,False,False,False,0,False
2024-03-12,Executive Suite,1172413.7692307692,0.3411764705882353,1172413.7692307692,0.3411764705882353,0.0,0.0,True,False,False,False,0,False
2024-03-13,Deluxe,551934.3530701755,0.4404761904761904,551934.3530701755,0.4404761904761904,0.0,0.0,False,False,False,False,0,False
2024-03-13,Executive Suite,1172413.7692307692,0.4404761904761904,1172413.7692307692,0.4404761904761904,0.0,0.0,False,False,False,False,0,False
2024-03-14,Deluxe,557931.4554263565,0.5,557931.4554263565,0.5,0.0,0.0,False,False,False,False,0,False
2024-03-14,Executive Suite,1417244.3846153845,0.5,1417244.3846153845,0.5,0.0,0.0,False,False,False,False,0,False
2024-03-15,Deluxe,552504.9119047619,0.4069767441860465,552504.9119047619,0.4069767441860465,0.0,0.0,False,False,False,False,0,False
2024-03-15,Executive Suite,1417244.3846153845,0.4069767441860465,1417244.3846153845,0.4069767441860465,0.0,0.0,False,False,False,False,0,False
2024-03-16,Deluxe,571609.5671296297,0.4166666666666667,571609.5671296297,0.4166666666666667,0.0,0.0,False,True,False,False,0,False
2024-03-16,Executive Suite,1172413.7692307692,0.4166666666666667,1172413.7692307692,0.4166666666666667,0.0,0.0,False,True,False,False,0,False
2024-03-17,Deluxe,564704.6688034188,0.4404761904761904,564704.6688034188,0.4404761904761904,0.0,0.0,False,True,False,False,0,False
2024-03-17,Executive Suite,1172413.7692307692,0.4404761904761904,1172413.7692307692,0.4404761904761904,0.0,0.0,False,True,False,False,0,False
2024-03-18,Deluxe,568102.5349462365,0.3529411764705882,568102.5349462365,0.3529411764705882,0.0,0.0,False,False,False,False,0,False
2024-03-18,Executive Suite,1172413.7692307692,0.3529411764705882,1172413.7692307692,0.3529411764705882,0.0,0.0,False,False,False,False,0,False
2024-03-19,Deluxe,562624.5648148148,0.4044943820224719,562624.5648148148,0.4044943820224719,0.0,0.0,False,False,False,False,0,False
2024-03-19,Executive Suite,1172413.7692307692,0.4044943820224719,1172413.7692307692,0.4044943820224719,0.0,0.0,False,False,False,False,0,False
2024-03-20,Deluxe,573250.7698412698,0.4555555555555555,573250.7698412698,0.4555555555555555,0.0,0.0,False,False,False,False,0,False
2024-03-20,Executive Suite,1172413.7692307692,0.4555555555555555,1172413.7692307692,0.4555555555555555,0.0,0.0,False,False,False,False,0,False
2024-03-21,Deluxe,605028.2791666667,0.5111111111111111,605028.2791666667,0.5111111111111111,0.0,0.0,False,False,False,False,0,False
2024-03-21,Executive Suite,1172413.7692307692,0.5111111111111111,1172413.7692307692,0.5111111111111111,0.0,0.0,False,False,False,False,0,False
2024-03-22,Deluxe,607670.0368421052,0.3932584269662921,607670.0368421052,0.3932584269662921,0.0,0.0,False,False,False,False,0,False
2024-03-22,Executive Suite,1172413.7692307692,0.3932584269662921,1172413.7692307692,0.3932584269662921,0.0,0.0,False,False,False,False,0,False
2024-03-23,Deluxe,584363.023076923,0.4382022471910112,584363.023076923,0.4382022471910112,0.0,0.0,False,True,False,False,0,False
2024-03-23,Executive Suite,1172413.7692307692,0.4382022471910112,1172413.7692307692,0.4382022471910112,0.0,0.0,False,True,False,False,0,False
2024-03-24,Deluxe,550535.753030303,0.2444444444444444,550535.753030303,0.2444444444444444,0.0,0.0,False,True,False,False,0,False
2024-03-24,Executive Suite,1172413.7692307692,0.2444444444444444,1172413.7692307692,0.2444444444444444,0.0,0.0,False,True,False,False,0,False
2024-03-25,Deluxe,585396.055952381,0.2826086956521739,585396.055952381,0.2826086956521739,0.0,0.0,False,False,False,False,0,False
2024-03-25,Executive Suite,1172413.7692307692,0.2826086956521739,1172413.7692307692,0.2826086956521739,0.0,0.0,False,False,False,False,0,False
2024-03-26,Deluxe,572529.2175925926,0.3695652173913043,572529.2175925926,0.3695652173913043,0.0,0.0,False,False,False,False,0,False
2024-03-26,Executive Suite,1172413.7692307692,0.3695652173913043,1172413.7692307692,0.3695652173913043,0.0,0.0,False,False,False,False,0,False
2024-03-27,Deluxe,554728.4795918367,0.5681818181818182,554728.4795918367,0.5681818181818182,0.0,0.0,False,False,False,False,0,False
2024-03-27,Executive Suite,1398387.096153846,0.5681818181818182,1398387.096153846,0.5681818181818182,0.0,0.0,False,False,False,False,0,False
2024-03-28,Deluxe,560565.7679738562,0.5813953488372093,560565.7679738562,0.5813953488372093,0.0,0.0,False,False,False,False,0,False
2024-03-28,Executive Suite,1391944.7307692308,0.5813953488372093,1391944.7307692308,0.5813953488372093,0.0,0.0,False,False,False,False,0,False
2024-03-29,Deluxe,598494.4477124183,0.6091954022988506,598494.4477124183,0.6091954022988506,0.0,0.0,True,False,False,False,0,False
2024-03-29,Executive Suite,1719354.8384615383,0.6091954022988506,1719354.8384615383,0.6091954022988506,0.0,0.0,True,False,False,False,0,False
